IntegerID,CodePrediction,RealProductTypeCode
97081,2060,2060
97082,2522,1301
97083,10,2220
97084,2280,2280
97085,10,1300
97086,1160,1160
97087,2280,2280
97088,1560,2583
97089,10,40
97090,2522,2522
97091,2280,2280
97092,1560,1560
97093,2522,1280
97094,1140,1180
97095,2280,2403
97096,10,1300
97097,2280,1160
97098,2582,2582
97099,2403,2403
97100,2522,2522
97101,1280,2060
97102,10,10
97103,2060,1320
97104,1560,1560
97105,2060,2582
97106,50,2462
97107,2583,2583
97108,2583,2583
97109,1160,1160
97110,1302,1302
97111,2280,2280
97112,2705,1280
97113,1560,1560
97114,1301,1301
97115,2403,2403
97116,10,1180
97117,1302,1302
97118,1560,2585
97119,2280,2403
97120,2280,2280
97121,1302,1140
97122,2705,2705
97123,2705,2705
97124,1160,1160
97125,1140,1140
97126,2583,2583
97127,1320,1320
97128,40,60
97129,1300,1300
97130,2280,10
97131,1560,2060
97132,2583,2583
97133,2060,2060
97134,2583,2583
97135,2280,2280
97136,1280,1140
97137,1320,1920
97138,1302,1302
97139,1920,2060
97140,1281,1281
97141,2582,2582
97142,10,1320
97143,1300,1300
97144,1920,2582
97145,1280,1280
97146,2522,2522
97147,2583,2583
97148,1280,1302
97149,1160,1160
97150,1302,1302
97151,2522,1281
97152,2522,2522
97153,10,2403
97154,2705,2705
97155,2583,2583
97156,2583,2583
97157,1302,1280
97158,1160,1160
97159,10,10
97160,10,10
97161,10,2705
97162,10,2522
97163,10,2705
97164,2583,1280
97165,1280,1280
97166,2462,2462
97167,1280,1280
97168,2522,2522
97169,2583,2583
97170,1140,1140
97171,10,1160
97172,1560,1560
97173,2403,10
97174,10,40
97175,1140,1140
97176,1920,1920
97177,2522,2522
97178,10,1160
97179,2583,2583
97180,2522,2522
97181,2583,2583
97182,2060,1560
97183,1560,1560
97184,2280,2280
97185,1140,1280
97186,2522,2522
97187,10,2403
97188,10,40
97189,10,2705
97190,1920,1920
97191,10,2403
97192,2060,2220
97193,2403,10
97194,2583,2583
97195,1280,1280
97196,40,40
97197,60,50
97198,50,40
97199,1560,1560
97200,2403,2403
97201,1302,1302
97202,2583,2583
97203,40,50
97204,2522,2522
97205,2280,2280
97206,1300,1280
97207,2522,2462
97208,1140,1280
97209,1280,2403
97210,2522,2522
97211,2583,2583
97212,2060,2060
97213,10,10
97214,10,1140
97215,2280,10
97216,2522,2522
97217,2583,2583
97218,2060,2060
97219,2585,2585
97220,10,1280
97221,1300,1300
97222,1281,1281
97223,2583,2583
97224,2403,2403
97225,2280,2280
97226,2522,2522
97227,2403,2522
97228,1560,1560
97229,1280,1280
97230,1281,1281
97231,10,1160
97232,10,1160
97233,1160,1160
97234,2060,2060
97235,1560,1560
97236,10,2403
97237,2583,2583
97238,10,1160
97239,1300,1300
97240,2060,2060
97241,1160,1160
97242,1280,1281
97243,1281,2403
97244,1300,50
97245,1160,2522
97246,2583,2583
97247,1160,2522
97248,2060,2060
97249,1560,2582
97250,2705,2705
97251,40,40
97252,2060,2060
97253,1300,1300
97254,1300,1300
97255,2585,2585
97256,1320,40
97257,1280,1281
97258,1140,1280
97259,2522,1300
97260,60,60
97261,2280,2280
97262,1560,1560
97263,1160,1160
97264,1300,1300
97265,2583,2583
97266,2583,2583
97267,10,1180
97268,10,1140
97269,2583,2583
97270,1320,1320
97271,2462,2462
97272,40,40
97273,1560,1560
97274,1300,1300
97275,2280,1300
97276,2705,2705
97277,2403,2403
97278,1302,1302
97279,2403,2403
97280,2522,2522
97281,10,2280
97282,2280,2280
97283,2583,2583
97284,1280,1281
97285,1920,1920
97286,1160,1160
97287,1281,1281
97288,50,50
97289,1920,1920
97290,1281,1281
97291,2583,2583
97292,2220,2220
97293,1300,1280
97294,2280,2280
97295,2585,2585
97296,1560,1560
97297,2280,2705
97298,1320,2060
97299,2060,2060
97300,2060,2060
97301,2522,2522
97302,2583,2583
97303,2522,2522
97304,2583,2583
97305,2280,10
97306,1320,1320
97307,2060,2060
97308,1140,1140
97309,1280,1281
97310,1300,1300
97311,2585,2585
97312,2583,2583
97313,2522,2522
97314,2582,2582
97315,2403,10
97316,1280,1280
97317,1560,1560
97318,2060,2060
97319,1300,1300
97320,2583,2583
97321,1281,1281
97322,2060,2060
97323,1280,1140
97324,1320,1320
97325,1160,1160
97326,1140,1140
97327,1300,1300
97328,2583,2583
97329,1560,1560
97330,1140,1140
97331,1560,1560
97332,10,10
97333,40,40
97334,1280,40
97335,2583,2583
97336,2462,2462
97337,1302,1302
97338,2522,2522
97339,2060,2060
97340,10,40
97341,10,1160
97342,2280,10
97343,2583,2583
97344,1920,1920
97345,2583,2583
97346,2060,1320
97347,2060,2060
97348,2583,2583
97349,2583,1940
97350,1320,1320
97351,10,1281
97352,2522,2522
97353,2060,2060
97354,2583,2583
97355,2582,2582
97356,2583,2583
97357,10,1320
97358,2220,2220
97359,1560,1560
97360,1301,1301
97361,2522,2522
97362,1302,1302
97363,2280,2403
97364,2462,2462
97365,1300,1300
97366,1281,1281
97367,1920,1920
97368,1920,1920
97369,10,10
97370,1140,1280
97371,10,10
97372,1560,2582
97373,1320,1320
97374,2705,2705
97375,2280,2280
97376,1140,1140
97377,2522,2522
97378,1920,1920
97379,1560,2582
97380,2705,2705
97381,1160,1160
97382,1280,1302
97383,1302,1302
97384,10,10
97385,10,2280
97386,1300,1300
97387,2280,2280
97388,10,2583
97389,10,10
97390,1280,1280
97391,1280,1280
97392,1920,1920
97393,1560,1560
97394,2585,2585
97395,2280,2403
97396,2522,2522
97397,10,10
97398,40,40
97399,2060,2060
97400,1140,1140
97401,1320,1320
97402,2905,2905
97403,2462,2462
97404,1280,2462
97405,10,1940
97406,2522,2522
97407,1560,1560
97408,1320,1320
97409,2905,2905
97410,1920,1920
97411,1160,1160
97412,2583,2583
97413,1280,10
97414,2060,2060
97415,2583,2583
97416,50,50
97417,1280,2060
97418,2582,1560
97419,40,1280
97420,10,2522
97421,2583,2583
97422,2583,2583
97423,40,40
97424,2220,2220
97425,1180,1160
97426,10,1300
97427,2522,2522
97428,1320,1320
97429,2585,2585
97430,10,1140
97431,10,2280
97432,2583,2583
97433,2583,2583
97434,2280,2280
97435,1300,1300
97436,1280,40
97437,2522,2522
97438,1302,1302
97439,1320,1320
97440,1320,1320
97441,1281,2462
97442,40,50
97443,1320,1320
97444,1560,2582
97445,40,1280
97446,2522,2522
97447,1281,2462
97448,1140,1300
97449,2403,2403
97450,2060,1920
97451,2522,2522
97452,1320,1320
97453,1560,1560
97454,1280,1280
97455,2583,2583
97456,2220,2220
97457,2583,2583
97458,10,1160
97459,1300,1300
97460,1140,1160
97461,2522,2522
97462,2522,2522
97463,10,2403
97464,1920,1920
97465,2522,2522
97466,1160,1160
97467,2403,2403
97468,1160,1160
97469,10,2522
97470,1300,1300
97471,1560,1560
97472,2522,2522
97473,2060,2060
97474,2522,2522
97475,60,60
97476,1140,1140
97477,10,10
97478,2522,2522
97479,2583,2583
97480,1560,1920
97481,1300,1280
97482,2522,2522
97483,2522,2522
97484,2403,2403
97485,2522,2522
97486,10,10
97487,2583,2583
97488,1160,1160
97489,1300,1300
97490,2585,2585
97491,1280,1280
97492,2403,2280
97493,50,50
97494,2705,2705
97495,1140,1140
97496,2060,2060
97497,1160,1160
97498,10,1180
97499,2403,2403
97500,2220,2220
97501,2060,1560
97502,2060,2060
97503,2280,1160
97504,2585,2585
97505,1140,1280
97506,1301,1301
97507,2582,2582
97508,1560,2582
97509,1280,1280
97510,1280,1140
97511,1280,1280
97512,2583,2583
97513,2583,2583
97514,1920,1920
97515,1280,1280
97516,1320,1320
97517,40,60
97518,2705,2705
97519,10,2403
97520,1160,1160
97521,2403,2403
97522,50,2462
97523,1160,1160
97524,2280,2280
97525,10,2705
97526,40,40
97527,2060,2060
97528,10,1300
97529,1140,1140
97530,40,40
97531,2522,2522
97532,1160,1160
97533,2280,2403
97534,1320,1320
97535,1300,1300
97536,2705,2705
97537,2583,2583
97538,1302,2583
97539,1320,1320
97540,2582,2060
97541,1560,1560
97542,10,1300
97543,2403,2403
97544,1302,1302
97545,1301,1301
97546,2060,2060
97547,1140,1140
97548,1160,1160
97549,1160,1160
97550,1280,1302
97551,1300,1280
97552,2522,2522
97553,1560,1560
97554,1320,1320
97555,1920,1560
97556,2583,2583
97557,2280,2280
97558,1320,1320
97559,2280,2280
97560,1320,1320
97561,1300,1300
97562,1560,1560
97563,2403,2403
97564,2583,2583
97565,1302,1160
97566,1280,1280
97567,2585,2585
97568,2583,1280
97569,2522,2522
97570,1560,1560
97571,2583,1940
97572,1560,2060
97573,1281,1302
97574,1281,1281
97575,1280,1180
97576,2522,2522
97577,1160,1160
97578,2403,2403
97579,10,10
97580,1280,1281
97581,1300,1280
97582,1560,1560
97583,2705,2705
97584,1320,1320
97585,1140,1140
97586,50,50
97587,1560,1560
97588,1560,1560
97589,2060,2060
97590,2583,2583
97591,40,2462
97592,2280,2280
97593,1920,1920
97594,1300,1300
97595,2582,2582
97596,1920,1560
97597,2403,2403
97598,2582,2582
97599,1302,1280
97600,2280,2280
97601,2280,2280
97602,1160,1160
97603,10,40
97604,1140,50
97605,1940,1940
97606,1320,1320
97607,2585,1301
97608,10,60
97609,2403,10
97610,1300,1300
97611,2582,2060
97612,2582,1302
97613,2705,2705
97614,2403,2403
97615,10,10
97616,1560,1560
97617,2220,2582
97618,40,40
97619,2403,40
97620,2403,2403
97621,2060,2060
97622,2060,2060
97623,1140,1140
97624,60,60
97625,1320,1320
97626,1280,1280
97627,2583,2583
97628,2403,2403
97629,2060,2060
97630,1300,1300
97631,1160,50
97632,2583,2583
97633,10,2060
97634,1920,1920
97635,1281,1281
97636,1560,1560
97637,2583,2583
97638,1320,1320
97639,2583,2583
97640,1920,1920
97641,1920,1920
97642,1920,1920
97643,1160,1160
97644,2585,2585
97645,1281,1281
97646,2583,2583
97647,2060,1560
97648,1560,1560
97649,2280,2403
97650,2522,2522
97651,1280,1280
97652,1920,1560
97653,1140,1280
97654,1281,1281
97655,1560,1280
97656,2705,2705
97657,1280,1280
97658,1160,1160
97659,50,50
97660,1160,1160
97661,2582,2060
97662,1300,1300
97663,2705,2705
97664,10,2582
97665,1560,1560
97666,2522,2522
97667,10,1180
97668,2583,2583
97669,1560,1560
97670,1280,1281
97671,1301,1301
97672,2583,2583
97673,2905,2905
97674,10,2060
97675,1920,1920
97676,2583,2583
97677,10,2585
97678,1160,1160
97679,2403,2462
97680,1920,1920
97681,10,10
97682,2705,2705
97683,1280,1280
97684,2403,2403
97685,1920,1920
97686,1140,1140
97687,1920,1920
97688,1160,1160
97689,2403,2403
97690,2583,2583
97691,10,2280
97692,1920,1920
97693,1920,1920
97694,1160,1160
97695,1940,1940
97696,2585,2585
97697,10,10
97698,1560,1920
97699,1320,1320
97700,1320,1320
97701,2583,2583
97702,2583,2583
97703,1280,1280
97704,2582,2582
97705,1140,1140
97706,2585,2585
97707,1301,1301
97708,2280,2280
97709,1300,1300
97710,2280,2280
97711,1320,1320
97712,2522,2522
97713,1300,1280
97714,2280,1160
97715,10,1160
97716,2403,10
97717,2585,2582
97718,1560,1560
97719,2280,2280
97720,2583,2583
97721,2583,2583
97722,1560,2060
97723,1920,1920
97724,1560,1560
97725,1300,1300
97726,2583,2583
97727,2583,2583
97728,2522,1160
97729,2280,2280
97730,1281,1281
97731,1920,1920
97732,1280,1302
97733,10,2280
97734,2403,2403
97735,1280,1302
97736,2060,2060
97737,1140,1140
97738,2583,2583
97739,2705,2705
97740,2583,2583
97741,1920,1920
97742,1302,1302
97743,2280,2280
97744,1281,1281
97745,2585,2585
97746,60,60
97747,2583,2583
97748,10,2403
97749,1560,2060
97750,1920,1920
97751,2280,10
97752,1920,1920
97753,2060,1560
97754,1560,1560
97755,1320,2582
97756,10,1160
97757,2705,2705
97758,2583,2583
97759,2583,2585
97760,2403,2403
97761,1160,1281
97762,10,10
97763,10,2705
97764,10,1160
97765,1920,1920
97766,2280,2280
97767,1560,1560
97768,1140,1180
97769,1300,1302
97770,1160,1160
97771,1560,1560
97772,2583,2583
97773,2583,2583
97774,1140,1140
97775,1300,1300
97776,2280,1320
97777,2060,2060
97778,1300,1300
97779,2220,2220
97780,1300,1300
97781,1140,1140
97782,2403,2403
97783,2280,2280
97784,1160,1160
97785,2060,2060
97786,2583,50
97787,10,40
97788,10,2462
97789,1280,1280
97790,1160,1160
97791,2280,2280
97792,1920,1920
97793,2522,2522
97794,2280,2705
97795,10,40
97796,1160,1160
97797,2583,2583
97798,10,2585
97799,1300,1280
97800,1160,1160
97801,1280,1281
97802,1560,1560
97803,1920,1920
97804,1560,1320
97805,2582,2582
97806,2280,2280
97807,10,1280
97808,1560,2060
97809,2905,2905
97810,2583,2583
97811,40,40
97812,1281,40
97813,1281,50
97814,50,50
97815,2522,2522
97816,2583,2583
97817,2583,2583
97818,2522,2522
97819,1160,1160
97820,1140,1140
97821,1560,2582
97822,1280,1280
97823,1302,1302
97824,1320,1320
97825,2583,2583
97826,2403,2403
97827,2522,2522
97828,1302,1302
97829,1160,1160
97830,2583,2583
97831,1300,1300
97832,2462,2462
97833,1300,1300
97834,10,2403
97835,2585,2585
97836,2280,2280
97837,2522,2522
97838,1300,1300
97839,2583,2583
97840,40,40
97841,1560,2060
97842,2280,2280
97843,2583,2583
97844,1280,1280
97845,2583,2583
97846,2522,2522
97847,2705,2705
97848,1302,1302
97849,2583,2583
97850,2905,2905
97851,1560,1560
97852,2403,2403
97853,2403,2403
97854,1280,1280
97855,1560,2060
97856,10,2403
97857,2583,2583
97858,2582,2582
97859,2403,2403
97860,1560,1560
97861,1140,1140
97862,2403,2403
97863,1560,1560
97864,1280,1280
97865,1560,2060
97866,2403,2403
97867,2583,2583
97868,1940,1940
97869,50,50
97870,2705,2705
97871,10,1160
97872,1300,1280
97873,2583,1280
97874,2280,2280
97875,10,10
97876,10,10
97877,40,40
97878,1280,1280
97879,2583,2583
97880,2522,2522
97881,2583,2583
97882,1920,2582
97883,10,10
97884,1280,1281
97885,2060,2060
97886,1140,1280
97887,40,40
97888,40,2905
97889,1280,2705
97890,2583,2583
97891,1920,1560
97892,2905,2905
97893,2060,2060
97894,2280,2280
97895,1140,1140
97896,1320,1320
97897,2582,2582
97898,1300,1300
97899,10,2280
97900,2583,2583
97901,2522,2522
97902,2582,2582
97903,2403,10
97904,2280,2403
97905,2583,2583
97906,2583,2583
97907,2583,2583
97908,2280,2280
97909,2280,2403
97910,1302,1302
97911,2705,2403
97912,2462,2462
97913,2583,2585
97914,10,2522
97915,10,1160
97916,1920,1920
97917,2583,2583
97918,1560,1560
97919,2060,2060
97920,2280,2280
97921,10,10
97922,10,10
97923,1560,1560
97924,1560,2585
97925,2705,1281
97926,2522,2522
97927,50,50
97928,2583,2583
97929,1140,2060
97930,10,2705
97931,2522,2522
97932,2583,2583
97933,2583,2583
97934,1140,1140
97935,2060,2060
97936,10,1160
97937,1300,1300
97938,1300,1300
97939,2280,1160
97940,1300,1300
97941,1320,1302
97942,2462,2462
97943,2582,2582
97944,2583,2583
97945,10,1280
97946,1280,1280
97947,2522,2522
97948,2280,2280
97949,2582,2582
97950,10,10
97951,2280,2280
97952,2280,2280
97953,1280,1280
97954,1280,2522
97955,1560,2522
97956,2583,2583
97957,1320,1320
97958,1160,1160
97959,2583,2583
97960,2060,2060
97961,1140,1160
97962,1560,1920
97963,10,10
97964,1281,1281
97965,10,2280
97966,2060,2060
97967,10,40
97968,1302,1280
97969,2060,2060
97970,2583,2583
97971,1160,1160
97972,2522,2522
97973,10,1300
97974,60,60
97975,1302,1302
97976,10,2220
97977,2905,2905
97978,1560,1560
97979,1280,1280
97980,50,50
97981,1320,1320
97982,2583,1300
97983,2060,2060
97984,2522,10
97985,2280,2280
97986,10,1160
97987,2585,1560
97988,2585,2060
97989,1920,1920
97990,2280,2280
97991,2280,2280
97992,1140,1140
97993,2280,2280
97994,2060,2060
97995,1300,1300
97996,10,2705
97997,10,2705
97998,2583,2583
97999,1320,1320
98000,1281,10
98001,1302,1302
98002,1920,1920
98003,1140,2403
98004,2582,2582
98005,2522,2522
98006,10,10
98007,1320,1320
98008,2403,2403
98009,2280,2280
98010,2583,2583
98011,10,2403
98012,60,60
98013,1302,1302
98014,1920,1920
98015,2583,2583
98016,2280,2280
98017,2583,2583
98018,2522,2522
98019,1300,1300
98020,1300,1300
98021,2280,10
98022,10,10
98023,1300,1300
98024,50,50
98025,1320,1320
98026,10,2705
98027,10,1281
98028,2403,2403
98029,2705,2705
98030,10,10
98031,1160,1160
98032,1300,1300
98033,2583,2583
98034,1300,1300
98035,1320,1320
98036,1920,1560
98037,1320,1940
98038,2280,2280
98039,2522,2522
98040,2280,2280
98041,10,2705
98042,2403,2403
98043,10,10
98044,1560,1320
98045,2705,2705
98046,2583,2585
98047,2705,2705
98048,2060,2060
98049,1280,60
98050,1300,1300
98051,2522,2522
98052,2280,2280
98053,2060,2060
98054,2705,2705
98055,10,1140
98056,1320,1320
98057,2582,2582
98058,1300,1300
98059,10,2060
98060,1560,1560
98061,1302,1302
98062,1300,1280
98063,1320,1320
98064,1320,10
98065,2583,2583
98066,1160,1160
98067,40,40
98068,2705,2403
98069,1320,1320
98070,1140,1281
98071,10,1140
98072,1300,1300
98073,1301,1301
98074,10,2462
98075,2583,2583
98076,1560,1560
98077,1320,1280
98078,2583,2583
98079,1300,1300
98080,1920,1920
98081,2585,2585
98082,10,1180
98083,2403,2403
98084,1920,1920
98085,10,2280
98086,2583,2583
98087,1940,1320
98088,1560,1560
98089,10,10
98090,2060,2060
98091,1301,1301
98092,2585,2585
98093,50,40
98094,1920,1920
98095,1560,1560
98096,2280,2280
98097,2583,2583
98098,1560,2060
98099,2060,2060
98100,2280,2280
98101,1300,1300
98102,1560,1560
98103,2522,2522
98104,2403,2403
98105,1280,1280
98106,2403,2403
98107,50,50
98108,2583,2583
98109,2280,2280
98110,1140,1140
98111,1920,1920
98112,2583,2583
98113,1560,1320
98114,2280,2280
98115,1281,2403
98116,1920,1920
98117,60,60
98118,1920,2060
98119,1281,1281
98120,2583,2583
98121,1280,1280
98122,2403,2403
98123,2060,2060
98124,1920,1920
98125,1300,1300
98126,50,50
98127,10,10
98128,1300,1300
98129,2060,2060
98130,2522,2522
98131,10,1920
98132,2583,2583
98133,1560,1560
98134,10,1160
98135,2705,2705
98136,2705,2705
98137,1560,1320
98138,2522,2522
98139,2583,2583
98140,1281,2582
98141,2060,2060
98142,1280,1302
98143,1301,1301
98144,1301,1302
98145,1281,1280
98146,2403,2403
98147,2582,2582
98148,2585,2585
98149,1280,2462
98150,1301,1301
98151,2583,2583
98152,2705,2705
98153,2583,2583
98154,1560,1560
98155,10,40
98156,1301,1302
98157,2220,1320
98158,2060,2060
98159,1280,40
98160,2060,2060
98161,1920,1920
98162,1280,2060
98163,1300,1280
98164,40,2462
98165,1300,1300
98166,2585,2583
98167,50,50
98168,2585,2585
98169,1300,1300
98170,1300,1300
98171,2583,2583
98172,10,10
98173,1280,2582
98174,1281,40
98175,2060,2060
98176,1280,1280
98177,2583,2583
98178,2583,2583
98179,1280,1280
98180,10,1280
98181,1280,1280
98182,10,10
98183,2280,2403
98184,1560,1560
98185,1160,1160
98186,1280,1300
98187,2280,2220
98188,1160,1160
98189,2280,2280
98190,2462,60
98191,10,1320
98192,2280,2280
98193,2403,2403
98194,1280,1320
98195,2403,2403
98196,1280,1300
98197,1940,1940
98198,1140,1140
98199,2585,2585
98200,2522,2583
98201,2280,2280
98202,50,50
98203,2582,2582
98204,2905,2905
98205,2705,2705
98206,1302,1302
98207,2583,2583
98208,2060,2060
98209,1560,2220
98210,1160,1160
98211,10,2403
98212,2583,2583
98213,2403,2403
98214,2583,2583
98215,1320,1320
98216,1300,1280
98217,2403,2403
98218,60,60
98219,2060,2060
98220,2583,2583
98221,1320,1320
98222,1300,1300
98223,1160,1160
98224,2462,2462
98225,10,2280
98226,2280,2280
98227,1300,1300
98228,2060,2060
98229,2522,2522
98230,1160,1160
98231,1920,1920
98232,2522,2522
98233,2583,2583
98234,2583,2583
98235,1920,1920
98236,1140,1281
98237,2403,2403
98238,40,40
98239,1560,1560
98240,2582,2583
98241,1302,1302
98242,1560,2585
98243,1560,1560
98244,10,1302
98245,2905,2905
98246,2905,2905
98247,2583,2583
98248,1320,60
98249,2583,2583
98250,1300,1300
98251,1300,1300
98252,1280,2522
98253,10,2705
98254,2583,2583
98255,10,1300
98256,2582,2582
98257,10,10
98258,1160,1160
98259,10,10
98260,1160,1160
98261,1320,1320
98262,2280,2280
98263,1300,1300
98264,2060,1320
98265,2705,2705
98266,10,2403
98267,1560,1560
98268,1320,1320
98269,1140,1140
98270,1560,1560
98271,1320,1320
98272,1280,1281
98273,1140,1180
98274,2582,2582
98275,2522,2522
98276,2280,10
98277,2522,2522
98278,1160,1160
98279,10,1160
98280,2403,2403
98281,2280,2403
98282,1280,1280
98283,1300,1300
98284,2705,2403
98285,2583,2583
98286,1180,1180
98287,2583,2583
98288,1280,1281
98289,2583,2583
98290,40,2462
98291,2060,2060
98292,10,10
98293,10,10
98294,1280,1281
98295,10,1180
98296,2583,2583
98297,2060,2060
98298,1320,1320
98299,2280,2280
98300,1940,1940
98301,2060,2060
98302,2583,2583
98303,2905,2905
98304,1280,1281
98305,1300,1300
98306,2705,2705
98307,10,1160
98308,1280,1280
98309,2522,1920
98310,1300,1300
98311,2522,2522
98312,10,10
98313,1280,1280
98314,1280,1280
98315,2585,2585
98316,10,2403
98317,40,2462
98318,2583,2583
98319,2583,2583
98320,2583,2583
98321,2585,2585
98322,10,10
98323,2060,2060
98324,10,1300
98325,1920,1560
98326,2585,2585
98327,40,50
98328,1301,1301
98329,2403,2403
98330,2705,2705
98331,1560,2060
98332,2060,2060
98333,50,50
98334,1920,1920
98335,2060,2585
98336,1140,1280
98337,2403,2403
98338,1280,1280
98339,2905,2905
98340,2583,2583
98341,2280,2280
98342,2522,2403
98343,2522,2522
98344,2582,2582
98345,2583,2583
98346,1300,1300
98347,2280,1160
98348,10,1160
98349,1320,1320
98350,1920,1560
98351,2403,2403
98352,2060,2060
98353,2585,2585
98354,2060,2060
98355,1320,1320
98356,1280,1280
98357,1300,1300
98358,2583,2583
98359,1160,1160
98360,2583,2583
98361,1320,1320
98362,2280,2403
98363,2280,2403
98364,1300,1300
98365,1920,1920
98366,1281,1281
98367,10,50
98368,1300,1300
98369,1160,1160
98370,10,40
98371,2705,2705
98372,1940,1940
98373,2280,2403
98374,1320,2280
98375,2403,2403
98376,1560,1320
98377,2705,2705
98378,2583,2583
98379,1302,1302
98380,10,1281
98381,1560,2582
98382,60,60
98383,2060,2060
98384,50,50
98385,2060,1560
98386,2522,2522
98387,1280,1280
98388,2585,2585
